"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"11";2015;0;581320,5312499;189906,9921875;555279,1835937;238426,6914064;159254,9238282;274096,9448244;35978,9469146;14913,5549622;38977,4282835;14140,5508426;11825,3336178;212086,1513673;39556,1060181;17005,1856995;67097,4682617;14140,549988;11825,3336789;62010,7934571;-3577,1591035;-2091,6307373;-28120,0399782;0,000854599999001948;-6,10999995842576e-05
"12";2016;0,0097657;581581,6132812;189955,2597656;555425,3203124;238396,2343748;161739,9316407;272401,0949707;35767,956833;14860,7823793;38797,7405396;14134,3441161;10169,350098;211063,2902832;39499,836548;17042,8804932;68134,0222167;14134,3420714;10169,351013;61337,8046875;-3731,879715;-2182,0981139;-29336,2816771;0,0020446999988053;-0,000915000000532018
"13";2017;0,0009766;582371,2304688;190003,3398436;555694,4492186;238588,4589846;161820,3564452;272388,1569824;35550,5142365;14834,1968078;38765,867737;14039,9462585;10161,9233396;210832,7746582;39433,9726563;17104,92482;69293,709961;14039,9453736;10161,9237063;61555,3823242;-3883,4584198;-2270,7280122;-30527,842224;0,000884900000528432;-0,000366700000085984
"14";2018;0,0039062;583028,3515624;190130,6171877;556078,3828126;238669,8691405;161979,5224609;268737,1240235;35092,1022338;14716,140503;38376,7745361;13952,5886839;10025,4482421;208879,5776366;39121,6574706;17072,2931366;70053,0559084;13952,5877991;10025,4482421;59857,5463869;-4029,55523680001;-2356,1526336;-31676,2813723;0,000884799999766983;0
"15";2019;0,0024414;584192,8671873;190273,8164063;556419,7109375;239007,7031251;162150,9746094;264953,4682616;34583,495102;14593,1722716;38040,752075;13688,6314089;9929,0996093;206861,1032714;38750,0126037;17029,4090881;70793,689209;13688,6306764;9929,0996093;58092,3649902;-4166,5175017;-2436,2368165;-32752,937134;0,000732499998775893;0
"16";2020;0,0039063;584266,5;190256,7392578;556393,0117189;238837,0058592;162170,3291014;265586,0646972;34629,8365022;14610,848999;38061,8665771;13789,528778;9958,9199221;206940,3645019;38927,4489135;17123,7388611;71845,3383789;13789,527649;9958,9198001;58645,7001953;-4297,6124113;-2512,8898621;-33783,4718018;0,00112900000021909;0,000121999999464606
"17";2021;0,0068359;584845,0078124;190333,84375;556720,1562501;239062,0976563;162279,583008;264554,4091795;34304,1218108;14551,5615539;37942,6715696;13692,3344115;9899,1591795;206234,1086426;38729,5668641;17139,1984252;72731,048584;13692,3326414;9899,1600266;58320,3005369;-4425,4450533;-2587,6368713;-34788,3770144;0,00177009999970323;-0,000847100000100909
"18";2022;0,0048828;585208,2968752;190391,1513669;556900,2109376;238891,9746093;162366,3916018;262972,4106447;34120,6258699;14501,7181093;37742,4489134;13727,5637816;9842,225586;205264,0078125;38669,3179932;17161,4171753;73499,6481933;13727,5622864;9842,225586;57708,4028322;-4548,6921233;-2659,699066;-35757,1992799;0,00149520000013581;0
"19";2023;0,0068359;584893,1210937;190353,296875;556792,3007812;238708,2167969;162374,6347655;264022,7539063;34245,170456;14533,9747317;37839,6378786;13839,7623293;9879,2128903;205544,0854493;38909,0440065;17261,0252381;74502,2858887;13839,7614747;9879,2129436;58478,668457;-4663,8735505;-2727,0505064;-36662,6480101;0,000854599999001948;-5,33000002178596e-05
"20";2024;0;585412,1679687;190477,8525392;557198,1640625;238962,5917969;162527,9619142;261017,2099612;33912,9245453;14428,09375;37542,0289305;13642,7510682;9764,1249999;203902,4772948;38687,2101744;17219,7014617;75072,5908203;13642,7492067;9764,125061;57114,7326664;-4774,28562910001;-2791,6077117;-37530,5618898;0,00186150000081398;-6,1100001403247e-05
"21";2025;0,0048828;592566,5000001;195742,9746092;568288,1093752;238805,5332032;161418,1865235;236642,5773923;33163,0653;14292,9725113;37167,0349579;13564,1107025;7940,9238584;180160,4470214;36826,9527547;16435,3121494;65968,8039806;13564,1089936;7940,9240109;56482,1303709;-3663,88745469999;-2142,3396381;-28801,7690227;0,00170889999935753;-0,000152499999785505
"22";2026;10321,8837888;574298,6718744;209362,03125;602548,875;236110,5703128;165285,7265628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";2027;10321,8837888;574298,6718744;209362,03125;602548,875;236110,5703128;165285,7265628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";2028;0,0002747;574893,8085937;208501,4609376;599968,234375;238118,9316406;164294,930664;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;903,9049711;232,140414;759,4132745;881,9327202;154,490112;9,1900000370515e-05;-13,5795457;-7,94019159999999;-106,7487865;6,31000000339554e-05;-2,28000000106476e-05
"25";2029;9,15e-05;576520,8320315;207974,4414062;598351,128906;241973,1523438;163628,7187501;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;920,680554;241,9494027;891,2859687;881,9327202;154,490112;9,1900000370515e-05;-30,3551286000001;-17,7491803;-238,6214807;6,31000000339554e-05;-2,28000000106476e-05
"26";2030;4,58e-05;578678,9882815;207421,8574218;596645,3515626;246734,8359377;162893,3251955;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;940,2465777;253,3899878;1045,0938932;881,9327202;154,490112;9,1900000370515e-05;-49,9211523;-29,1897654;-392,4294052;6,31000000339554e-05;-2,28000000106476e-05
"27";2031;0,0001869;580886,203125;206870,4746094;594942,1679687;251571,875;162155,1757811;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;960,0297583;264,9575661;1200,609329;881,9327202;154,490112;9,1900000370515e-05;-69,7043329000001;-40,7573437;-547,944841;6,31000000339554e-05;-2,28000000106476e-05
"28";2032;0,0001984;583106,4374999;206319,3867189;593239,6914062;256428,9394531;161416,2744139;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;979,8704156;276,5587324;1356,5763017;881,9327202;154,490112;9,1900000370515e-05;-89,5449902;-52,35851;-703,9118137;6,31000000339554e-05;-2,28000000106476e-05
"29";2033;0,0009766;594118,8242187;204638,2070314;588007,0195311;257849,5117188;158533,1835938;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2322,4413454;772,4503788;24004,8714293;4602,9942969;1209,508295;4453,2220231;2322,4411543;772,45047;-0,00181549999979325;-151,3672734;-88,5072266999998;-1189,8999788;0,00019109999993816;-9,12000000425905e-05
"30";2034;0,0006104;620994,2109376;201550,7031251;577473,0664062;256137,984375;153626,3242187;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9823915;9300,4017658;2121,6655083;7723,187134;3432,290741;1386,526794;-0,00119000000267988;-282,501413399999;-165,1840973;-2220,7476885;0,000396599999930913;0
"31";2035;0;653535,9375;198541,4277343;564052,5039063;255491,1914063;147724,6240233;55971,6138304;12012,7539519;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6143186;12503,0650255;3315,1388816;12053,5880434;3966,7821349;2213,859192;-0,000488199999381322;-490,3110736;-286,6941334;-3854,3363801;0,00032069999997475;0
"32";2036;0,0005492;658710,2539064;196708,4599611;549674,890625;255548,3671874;141954,5048828;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9910279;12212,5993731;4435,4785157;16706,4774169;4115,2268983;2963,2714236;0,000976600000285544;-787,807975899999;-460,6451645;-6192,9482269;0,000564299999496143;-0,000366000000212807
"33";2037;6,1e-05;654590,8710936;196511,732422;535462,7656248;255149,3164063;136945,321289;82207,5402221;13800,0182801;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5422362;14958,8401719;5575,4330062;21849,7941282;4388,8482361;3702,6716304;-0,00201409999863245;-1158,8218918;-677,5839993;-9109,487579;0,000610200000664918;0
"34";2038;0,0019531;650985,2343749;197885,1572265;521812,4023439;254657,2890625;132954,5771484;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,6013187;17426,6296539;6570,889824;27029,9397583;4653,937561;4305,4097904;-0,00628680000954773;-1589,1787567;-929,2204667;-12492,5066528;0,000412200000027951;-0,000365999999303313
"35";2039;0,0068359;599082,5664062;193561,2470702;518806,7382813;245281,5039064;128802,2998047;169830,0593263;25517,9855193;9846,4662476;28529,4279174;7545,1185457;8004,9338376;160987,880493;27583,7742309;11054,3700257;44768,5791015;7545,1174619;8004,9338376;8842,17883329999;-2065,7887116;-1207,9037781;-16239,1511841;0,00108379999983299;0
"36";2040;0,0058594;600344,2109375;193007,6591796;525867,1562502;245955,6367189;131017,3154297;176680,9549562;33834,0290986;11159,0008849;29744,3377685;8675,2517397;8385,2482908;159227,3006593;36287,009903;12593,3022766;49027,1851808;8675,2507936;8385,2482908;17453,6542969;-2452,9808044;-1434,3013917;-19282,8474123;0,00094609999905515;0
"37";2041;0,0068359;608135,7695312;194627,4980468;541288,0742187;247856,8945313;135895,9648438;181714,9808348;31437,4510194;10875,3326572;30603,6408079;8288,2805329;8627,2133784;163033,2894286;34305,283722;12552,2068024;53147,6442871;8288,2792662;8627,2133784;18681,6914062;-2867,8327026;-1676,8741452;-22544,0034792;0,00126670000099693;0
"38";2042;0,0031738;601715,109375;195075,28125;553305,1796876;246883,2011718;143901,638672;203709,5307617;33030,9378967;11895,8070069;32296,8411255;9002,3825683;9625,6127928;174494,5085447;36304,3884275;13809,8504486;58029,3935547;9002,3814393;9625,6127928;29215,022217;-3273,4505308;-1914,0434417;-25732,5524292;0,0011289999984001;0
"39";2043;0,0058594;592599,597656;195012,6230469;557054,7890625;245382,4394531;156462,4677736;222992,3955079;35429,4066162;12732,9593504;33726,4813233;9833,3993226;10475,6477052;184626,8925783;39052,4064329;14851,3936614;62206,8535156;9833,398346;10475,6491704;38365,5029296;-3622,9998167;-2118,434311;-28480,3721923;0,000976600000285544;-0,00146520000089367
"40";2044;0,0058593;580917,5507812;193204,6171875;556922,5742186;243185,0722655;160742,8232422;258704,1577148;38658,5111692;14164,5903319;37644,7601929;11140,1234434;10680,1896972;204942,5700683;42570,296753;16451,8798371;68395,2536622;11140,122284;10680,1896057;53761,5876465;-3911,7855838;-2287,2895052;-30750,4934693;0,00115940000068804;9,15000000532018e-05
"41";2045;0,0039062;578197,3046877;191180,3515627;559515,0507814;242636,8535156;162986,4482422;280707,2807617;39950,0088806;14866,8475953;39258,3015136;11494,7522886;10745,2976072;209093,875;44068,1520997;17274,7980043;71630,9604492;11494,7509764;10745,2984009;71613,4057617;-4118,1432191;-2407,950409;-32372,6589356;0,00131220000002941;-0,0007936999991216
"42";2046;0;584451,3984374;191215,3408203;562489,7265625;243386,1621095;163339,6816406;274576,8742674;38042,845001;14699,0649111;38119,6569826;11188,1938172;10172,2880858;206034,1403808;42348,4070741;17216,6049041;71965,6445312;11188,1922301;10172,2880247;68542,7338866;-4305,5620731;-2517,539993;-33845,9875486;0,00158710000141582;6,10999995842576e-05
"43";2047;0,0009766;585559,4804687;191184,8291017;562276,2499997;242904,8964844;162924,6308593;281126,0051272;37468,5545656;14829,5945738;38592,8899535;11597,5931395;10343,5969236;210534,480713;41989,9542847;17473,3353575;74135,5270996;11597,591736;10343,5977173;70591,5244142;-4521,39971909999;-2643,7407837;-35542,6371461;0,0014035000003787;-0,0007936999991216
"44";2048;0,0053711;584045,7539064;190486,9580078;561071,7968749;242324,8281248;163269,821289;287407,8125;37703,2022095;15034,7399293;39027,7537841;11939,1040649;10412,7631837;212106,8059082;42412,1626892;17788,15094;76044,8059082;11939,1028441;10412,7631837;75301,0065918;-4708,9604797;-2753,4110107;-37017,0521241;0,00122079999891866;0
"45";2049;0,0039062;581533,4609376;189638,6386718;559319,5976564;241483,9082031;162949,7734376;293586,5944822;37965,0930481;15325,0685119;39744,7106933;12439,0479738;10658,8526609;215713,3029785;42840,0713805;18175,5538636;78066,8444823;12439,046814;10658,8525999;77873,2915037;-4874,97833239999;-2850,4853517;-38322,133789;0,00115980000191485;6,10000006417977e-05
"46";2050;0,0083007;580404,5546873;189122,5546874;558459,2421874;240943,8046874;162794,2578125;294682,8823242;38071,159912;15465,9066468;40053,6151733;12748,8901366;10578,9685061;216722,4843749;43091,6794433;18401,4905243;79519,8188477;12748,8887634;10578,9685214;77960,3979493;-5020,5195313;-2935,5838775;-39466,2036744;0,00137319999885221;-1,53000000864267e-05
"47";2051;0;580143,4960937;188835,4433593;558154,5078126;240661,017578;163063,5595702;298625,9104002;38044,8378905;15559,7632751;40224,9013671;12947,3553163;10591,8323972;217482,803955;43187,9266358;18567,0182191;80654,6599123;12947,3535765;10591,8331146;81143,1064452;-5143,0887453;-3007,254944;-40429,7585452;0,00173979999999574;-0,000717400000212365
"48";2052;0,0126953;579422,4101563;188496,0810547;557627,1796876;240189,2871096;163077,5390623;302494,6010743;38154,8862609;15697,7899778;40545,6728517;13284,6293946;10645,7342526;218965,790283;43402,6681519;18766,2612914;81798,4248047;13284,6277465;10645,7342069;83528,8107913;-5247,781891;-3068,4713136;-41252,751953;0,00164810000023863;4,57000005553709e-05
"49";2053;0,0058593;579192,8867186;188194,1865232;557127,7421875;239922,7226563;162917,1660156;305037,8117676;38194,9579771;15821,412964;40846,6876219;13473,9638366;10701,8864749;220548,1408692;43535,9604188;18944,3903808;82832,2282715;13473,962189;10701,8864595;84489,6708984;-5341,0024417;-3122,9774168;-41985,5406496;0,00164760000006936;1,54000008478761e-05
"50";2054;0,0053711;579475,0742187;188046,582031;557024,4335937;239842,1796875;163227,946289;306536,0371094;37883,1839294;15826,0492249;40815,9104005;13529,5635987;10672,5869143;220451,7077636;43305,5599365;18996,6080628;83441,1176756;13529,5624695;10672,5862884;86084,3293458;-5422,3760071;-3170,5588379;-42625,2072751;0,001129199999923;0,000625900000159163
"51";2055;0,0180664;579854,1640626;187814,2949218;556625,0820312;239902,6093751;163271,2968751;307383,0620118;37635,5050658;15857,7590638;40866,9852294;13455,9621888;10688,9863283;221314,1875;43132,0309143;19071,6740724;84075,1013184;13455,9605406;10688,985428;86068,8745118;-5496,52584849999;-3213,9150086;-43208,116089;0,00164819999918109;0,000900299999557319
"52";2056;0,012207;579455,1171875;187483,9882814;555946,2304688;239606,2851563;163147,5869141;307222,0988771;37521,0808411;15947,1615296;41090,9382326;13634,8229676;10702,7061768;221580,2795412;43087,7763061;19202,1067506;84850,6694335;13634,8215636;10702,7063446;85641,8193359;-5566,695465;-3254,945221;-43759,7312009;0,00140400000054797;-0,000167799998962437
"53";2057;0,0087891;579890,5234375;187443,227539;556063,7578127;239641,1601562;163383,296875;308222,4697263;37250,0232848;15922,5540163;40980,2783203;13599,9468995;10657,3115233;221531,9157715;42873,4251099;19210,6557618;85185,7644043;13599,9451295;10657,3122408;86690,5539548;-5623,4018251;-3288,1017455;-44205,486084;0,00177000000076077;-0,000717500000973814
"54";2058;0,0134277;579634,1367185;187199,2890625;555559,2851561;239488,2968749;163396,8408204;308839,1621094;37197,6106872;15971,1868592;41087,3801268;13667,7553712;10672,2438964;222257,3613282;42871,9176634;19289,053833;85693,0488282;13667,7547609;10672,2431943;86581,8007812;-5674,30697619999;-3317,8669738;-44605,6687014;0,000610300001426367;0,000702100000125938
"55";2059;0,0004883;579062,375;186876,7343749;554811,46875;239176,3671874;163275,0263672;310363,7221678;37342,0398256;16098,781494;41431,4890136;13877,2937925;10753,3913577;223361,914795;43066,4087831;19445,9182432;86430,6574706;13877,2926634;10753,391373;87001,8073728;-5724,3689575;-3347,1367492;-44999,168457;0,00112910000098054;-1,53000000864267e-05
"56";2060;0,0131836;579627,1562501;186922,1074219;555109,1171875;239384,7207031;163486,4248047;310202,3437499;36998,6602479;16028,1877137;41202,4119873;13718,8267212;10678,4628906;222699,7512208;42763,8984985;19399,2251586;86522,8740234;13718,8253176;10678,4631194;87502,5925291;-5765,2382506;-3371,0374449;-45320,4620361;0,00140359999932116;-0,000228799999604234
"57";2061;0,0019531;579513,8437501;186727,9394531;554696,8593749;239267,0273437;163501,3779295;311340,3171387;37023,3440856;16086,815918;41342,729126;13794,9150085;10709,2868654;223075,2421874;42826,6852418;19480,1325075;86962,7482911;13794,9132693;10709,28685;88265,0749513;-5803,3411562;-3393,3165895;-45620,0191651;0,00173920000088401;1,53999990288867e-05
"58";2062;0,0039062;579485,0468749;186612,8125;554497,7851561;239300,7050781;163347,7783203;308840,1555175;36848,5634767;16102,170471;41380,3555906;13742,9451601;10708,1354982;223143,8801269;42688,6616517;19516,9790039;87289,3173827;13742,9433899;10708,1352541;85696,2753906;-5840,098175;-3414,8085329;-45908,9617921;0,00177020000046468;0,000244099999690661
"59";2063;0,0004883;580517,3164064;186788,9345704;555130,5625001;239655,2089845;163785,2666016;305823,8408202;36285,5319215;15950,9848634;40922,4361571;13465,323517;10574,3908693;220410,1867675;42152,1678161;19381,3115846;87040,010254;13465,3220828;10574,3909151;85413,6540527;-5866,6358946;-3430,3267212;-46117,5740969;0,00143419999949401;-4,58000013168203e-05
"60";2064;0,0112305;581029,5468751;186746,9892579;555094,1484375;239786,3281252;163688,821289;307607,2807617;36289,9766542;16001,8621217;41051,9815676;13431,7778015;10613,3221434;221450,1826173;42181,0400696;19446,4722595;87361,5781251;13431,7756655;10613,3223113;86157,0981444;-5891,0634154;-3444,6101378;-46309,5965575;0,00213600000097358;-0,000167899999723886
"61";2065;0,0126952;580656,7500001;186569,7158203;554683,5664064;239591,6425779;163281,1953124;307342,9064942;36325,725189;16085,9831239;41292,1687009;13575,085846;10668,1232911;222754,2980956;42245,3500366;19547,2952273;87826,3134766;13575,0841066;10668,1233368;84588,6083986;-5919,6248476;-3461,3121034;-46534,1447757;0,00173940000058792;-4,56999987363815e-05
"62";2066;0,0166016;581385,3242188;186713,7294921;555191,1015626;239830,9707032;163798,484375;306528,1623533;35952,600189;15968,7405397;40936,5117185;13393,0322875;10562,474121;220671,2277832;41892,3544922;19441,8207092;87628,8535156;13393,031006;10562,4731595;85856,9345701;-5939,7543032;-3473,0801695;-46692,3417971;0,0012814999990951;0,000961499999903026
"63";2067;0,0002441;589410,8984376;192801,6503907;567593,2070313;239551,7558593;162165,5195313;278107,4472655;35176,3550493;15876,8495751;40711,2098846;13349,9251861;8641,9951479;197502,1679687;39656,7221676;18496,6014107;75931,3316225;13349,9240264;8641,9950106;80605,2792968;-4480,3671183;-2619,7518356;-35220,1217379;0,00115969999933441;0,000137299999551033
"64";2068;12757,4956056;566809,4531256;207632,8593744;604821,4218744;235122,1640628;168858,9960936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";2069;12757,4956056;566809,4531256;207632,8593744;604821,4218744;235122,1640628;168858,9960936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"66";2070;0,0001831;566997,4999998;206636,4238282;601842,2460935;236807,1933595;167763,7646485;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;904,5014623;232,4891999;764,102265;881,9327202;154,490112;9,1900000370515e-05;-14,1760369;-8,28897749999999;-111,437777;6,31000000339554e-05;-2,28000000106476e-05
"67";2071;9,15e-05;568527,7539065;206118,4492187;600254,3476565;240485,7382813;167114,5546874;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;920,6805524;241,9494027;891,2859687;881,9327202;154,490112;9,1900000370515e-05;-30,355127;-17,7491803;-238,6214807;6,31000000339554e-05;-2,28000000106476e-05
"68";2072;4,58e-05;570685,9101561;205565,8652342;598548,5703124;245247,4218751;166379,1611327;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;940,2465777;253,3899878;1045,0938932;881,9327202;154,490112;9,1900000370515e-05;-49,9211523;-29,1897654;-392,4294052;6,31000000339554e-05;-2,28000000106476e-05
"69";2073;0,0001869;572893,125;205014,4824219;596845,3867188;250084,4609373;165641,0117188;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;960,0297583;264,9575661;1200,609329;881,9327202;154,490112;9,1900000370515e-05;-69,7043329000001;-40,7573437;-547,944841;6,31000000339554e-05;-2,28000000106476e-05
"70";2074;0,0001984;575113,359375;204463,3945313;595142,9101563;254941,5253906;164902,1103517;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9740638;979,8704156;276,5587324;1356,5763017;881,9327202;154,490112;9,1900000370515e-05;-89,5449902;-52,35851;-703,9118137;6,31000000339554e-05;-2,28000000106476e-05
"71";2075;0,0009766;586125,7460937;202782,2148437;589910,2382814;257477,6582031;162019,0195313;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2446,3925173;772,4503788;24004,8714293;4602,9942969;1209,508295;4453,2220231;2446,3923109;772,45047;-0,00181549999979325;-151,3672734;-88,5072266999998;-1189,8999788;0,000206400000024587;-9,12000000425905e-05
"72";2076;0,0006104;613001,1328124;199694,7109373;579376,2851563;256137,984375;157112,1601562;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9823915;9300,4017658;2121,6655083;7723,187134;3432,290741;1386,526794;-0,00119000000267988;-282,501413399999;-165,1840973;-2220,7476885;0,000396599999930913;0
"73";2077;0;650871,5703123;196685,4150391;565955,7226562;255491,1914063;151210,4599612;55971,6138304;12678,8477019;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6143186;13169,1587754;3315,1388816;12053,5880434;3966,7821349;2213,859192;-0,000488199999381322;-490,311073499999;-286,6941334;-3854,3363801;0,00032069999997475;0
"74";2078;0,0005492;658710,2539064;194852,461914;551578,109375;255548,3671874;145440,3408202;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9910279;12212,5993731;4435,4785157;16706,4774169;4115,2268983;2963,2714236;0,000976600000285544;-787,807975899999;-460,6451645;-6192,9482269;0,000564299999496143;-0,000366000000212807
"75";2079;6,1e-05;654590,8710936;194655,7226561;537365,9843752;255149,3164063;140431,1572266;82207,5402221;13800,0182801;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5422362;14958,8401719;5575,4330062;21849,7941282;4388,8482361;3702,6716304;-0,00201409999863245;-1158,8218918;-677,5839993;-9109,487579;0,000610200000664918;0
"76";2080;0,0019531;650985,2343749;196029,182617;523715,6210936;254657,2890625;136440,4130859;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,6013187;17426,6296539;6570,889824;27029,9397583;4653,937561;4305,4097904;-0,00628680000954773;-1589,1787567;-929,2204667;-12492,5066528;0,000412200000027951;-0,000365999999303313
"77";2081;0,0029297;590924,0585935;191053,2324218;515587,1406249;243202,7539064;130779,5361329;169830,0593263;25517,9855193;10001,128357;28529,4279174;7545,1185457;8004,9338376;164474,4879148;27589,8158568;11212,5651014;44816,0736083;7545,1174619;8004,9338376;5355,57141149999;-2071,8303375;-1211,4367444;-16286,6456909;0,00108379999983299;0
"78";2082;0,0021973;593921,4101563;190621,2861327;516996,8828125;244280,59375;131331,0712889;176680,9549562;35440,4670868;11366,6786192;29744,3377685;9126,8181459;8385,2482908;161229,7088624;37902,9695891;12806,5473251;49102,0275878;9126,8168336;8385,2482908;15451,2460938;-2462,50250230001;-1439,8687059;-19357,6898193;0,00131230000079086;0
"79";2083;0,0080566;605933,1328126;193090,1416015;528880,4453127;247461,4238283;135169,6621096;181714,9808348;32126,2322695;11050,8570712;30603,6408079;8418,0852204;8627,2133784;164184,092163;35003,5307007;12733,2655946;53222,052124;8418,0838317;8627,2133784;17530,8886718;-2877,2984312;-1682,4085234;-22618,4113161;0,00138870000046154;0
