"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"11";"        2015";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,795898;0;0;0;0;0;0;3,2607834;1,9570043;0,5627499;0,6099542;6,2557201;16,3859997;0,4953432;NA;2015;35,0071373;18,7970181;4,6467757;23,0535393;5,8668242;4,921154;22,3199787;8,5099993;2,7432952;11,0944805;1,6400275;3,4504182;7,6165285;10,1594067;2,9610491;10,8029842;1,7858269;3,4466619;23,9957733;-0,0140068;-0,0084943;-0,0136644;4,1887584;3,5687113;NA
"12";"        2016";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,8524175;0;0;0;0;0;0;3,2793045;1,9646199;0,5599575;0,609365;6,2425866;16,4368057;0,4970156;NA;2016;34,7943878;18,7289906;4,6819735;22,8775368;5,8529177;4,8962336;22,2722015;8,5100012;2,7432954;11,0944834;1,6400275;3,4504182;7,6471672;10,0372372;2,9578447;10,9250917;1,782111;3,4746256;23,767189;-0,0140656;-0,00853;-0,0137218;4,1571932;3,540175;NA
"13";"        2017";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,9116025;0;0;0;0;0;0;3,2954724;1,9713007;0,5575889;0,6089424;6,2318587;16,4817295;0,4984842;NA;2017;34,7473869;18,6536465;4,6849313;22,9298267;5,8539491;4,891489;22,2365723;8,5100012;2,7432952;11,0944834;1,6400274;3,4504187;7,6675339;9,9361792;2,9542546;11,0188017;1,7785224;3,4957447;23,6553154;-0,0141075;-0,0085554;-0,0137627;4,1219172;3,5325315;NA
"14";"        2018";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,9716067;0;0;0;0;0;0;3,3101654;1,9774549;0,5554878;0,6086001;6,2226157;16,5232334;0,4997759;NA;2018;34,3483582;18,3998165;4,6597085;22,8562069;5,778327;4,8394098;22,2098789;8,5100012;2,7432957;11,0944805;1,6400276;3,4504189;7,6806154;9,8516903;2,9503891;11,0904198;1,7750484;3,5115499;23,3051739;-0,0141013;-0,0085516;-0,0137566;4,0726285;3,4784155;NA
"15";"        2019";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,0242691;0;0;0;0;0;0;3,3242006;1,9833374;0,5534596;0,6081703;6,2132039;16,5625191;0,5010157;NA;2019;33,947525;18,0590973;4,6203756;22,7133121;5,6558218;4,7918096;22,1897011;8,5100002;2,7432954;11,0944796;1,6400273;3,450418;7,6885891;9,7802486;2,9463344;11,144866;1,77168;3,5232306;22,9041348;-0,0140612;-0,0085273;-0,0137175;4,0094995;3,4290431;NA
"16";"        2020";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,0712595;0;0;0;0;0;0;3,3369727;1,9887276;0,551599;0,607886;6,2052045;16,5985985;0,5021342;NA;2020;33,9698219;17,9681606;4,6033101;22,6586361;5,6322942;4,7982759;22,1743965;8,5100031;2,7432959;11,0944862;1,6400275;3,4504189;7,6930075;9,7191019;2,9421568;11,1859646;1,7684098;3,5317123;22,8232689;-0,0140087;-0,0084955;-0,0136663;3,9619229;3,43349;NA
"17";"        2021";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1098318;0;0;0;0;0;0;3,3506844;1,9945272;0,5496327;0,6075332;6,196506;16,6373386;0,5033457;NA;2021;33,821125;17,8837109;4,5959382;22,6503429;5,6489811;4,7781019;22,1631336;8,510006;2,7432966;11,0944901;1,6400281;3,4504194;7,6950002;9,6661072;2,9379079;11,2167044;1,7652315;3,53772;22,6837635;-0,0139378;-0,0084524;-0,0135971;3,9323714;3,4117651;NA
"18";"        2022";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1492019;0;0;0;0;0;0;3,36236;1,9994595;0,547933;0,6071098;6,1884212;16,6698151;0,5044081;NA;2022;33,6249275;17,6515484;4,5633845;22,5278835;5,5940132;4,7551599;22,1541977;8,5099993;2,7432957;11,0944834;1,6400273;3,450418;7,6953592;9,6195936;2,933629;11,2393999;1,7621404;3,5418129;22,4939003;-0,0138515;-0,0084001;-0,0135129;3,881299;3,3875432;NA
"19";"        2023";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1855807;0;0;0;0;0;0;3,3726907;2,003917;0,5464934;0,6069464;6,1826339;16,6998291;0,5052662;NA;2023;33,6822243;17,7000751;4,5803237;22,6273613;5,6245236;4,7688727;22,1473999;8,5100012;2,7432964;11,0944862;1,6400275;3,4504192;7,6946235;9,5782585;2,9293494;11,255867;1,7591316;3,5444298;22,4911423;-0,0137602;-0,0083448;-0,0134239;3,851609;3,4000027;NA
"20";"        2024";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,2174125;0;0;0;0;0;0;3,3835425;2,0085001;0,5448782;0,6064796;6,1746602;16,7296124;0,506275;NA;2024;33,3448296;17,5242195;4,5505905;22,5089035;5,554801;4,7279987;22,1420994;8,5100021;2,7432966;11,0944862;1,6400276;3,4504192;7,6931834;9,5410767;2,9250925;11,2675076;1,7562021;3,5459116;22,2267094;-0,0136673;-0,0082884;-0,0133332;3,8007517;3,358309;NA
"21";"        2025";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,7773957;0;0;0;0;0;0;3,3953812;2,0105846;0,5371584;0,6000277;6,1147361;16,7103481;0,5091529;NA;2025;29,8685665;16,8082809;4,296958;20,6463337;5,4786086;3,8672962;13,024765;5,0070086;1,6140666;6,5276337;0,9649389;2,0301147;9,5070028;11,6203356;3,7276733;14,689765;2,4514229;4,7942486;20,5812702;-0,0138225;-0,0083826;-0,0134846;3,7456856;2,5446005;NA
"22";"        2026";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;3,2368507;1,9238859;0,5034708;0,5429258;5,7105527;15,795167;0,5061361;NA;2026;0;0;0;0;0;0;0;0;0;0;0;0;13,702467;15,8088293;5,3486137;21,5929661;3,9483976;7,3796215;-5,7910538;-0,01646;-0,009982;-0,0160576;3,4045527;-0,6376683;NA
"23";"        2027";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;3,2942603;1,9516217;0,5053028;0,5480742;5,7437139;16,0262966;0,510496;NA;2027;0;0;0;0;0;0;0;0;0;0;0;0;11,4434309;12,9311924;4,2903776;17,1750126;3,1674523;5,8591466;-12,5523214;-0,0173674;-0,0105323;-0,0169428;3,3795736;-0,8839868;NA
"24";"        2028";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0228004;0;0;0;0;0;0;3,3447714;1,9775252;0,5104913;0,5569468;5,8071122;16,2628574;0,5130524;NA;2028;0,67246;0,3618152;0,0568879;0,2779811;0,2830563;0,0478514;0;0;0;0;0;0;9,3217335;10,6294317;3,4536533;13,6924963;2,5495701;4,6626649;-12,5546427;-0,0169701;-0,0102914;-0,0165553;3,3605964;-0,8977674;NA
"25";"        2029";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0475888;0;0;0;0;0;0;3,3885806;2,0008378;0,516584;0,5663635;5,8765292;16,48283;0,5146603;NA;2029;0,67246;0,367241;0,0594929;0,3027695;0,2830563;0,0478514;0;0;0;0;0;0;7,5398259;8,7835398;2,7909868;10,9438105;2,0598812;3,7200608;-11,0538702;-0,0161486;-0,0097932;-0,0157539;3,343652;-0,8584126;NA
"26";"        2030";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0723772;0;0;0;0;0;0;3,426399;2,0216136;0,5228255;0,5754696;5,9450316;16,6822491;0,515571;NA;2030;0,67246;0,3726667;0,0620979;0,3275579;0,2830563;0,0478514;0;0;0;0;0;0;6,1020803;7,2991099;2,2652206;8,7712669;1,6710749;2,976527;-9,5143919;-0,0152367;-0,0092402;-0,0148643;3,3271618;-0,8166554;NA
"27";"        2031";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0971657;0;0;0;0;0;0;3,4578161;2,0395799;0,5293574;0,5845739;6,0145521;16,8604565;0,5158537;NA;2031;0,67246;0,3780925;0,0647028;0,3523463;0,2830563;0,0478514;0;0;0;0;0;0;4,959837;6,1017966;1,8472439;7,0514493;1,361747;2,3892076;-8,1904602;-0,0143536;-0,0087046;-0,0140027;3,310796;-0,7801611;NA
"28";"        2032";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,115785;0;0;0;0;0;0;3,4799507;2,0534253;0,5360568;0,5929143;6,0810456;17,0045776;0,5153459;NA;2032;0,67246;0,3821679;0,0666595;0,3709657;0,2830563;0,0478514;0;0;0;0;0;0;4,0574803;5,132978;1,5142348;5,6877241;1,1151103;1,9245675;-7,1134152;-0,0135372;-0,0082095;-0,0132063;3,2943823;-0,7497475;NA
"29";"        2033";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,1888953;0;0;0;0;0;0;3,5095398;2,0699494;0,5413908;0,6014935;6,1431179;17,1680889;0,5155497;NA;2033;3,3623002;1,8254687;0,2923099;1,4647986;1,4152815;0,2392569;0;0;0;0;0;0;3,3456438;4,3463826;1,2482889;4,6043744;0,9179887;1,5563625;-4,961463;-0,0127961;-0,0077601;-0,0124833;3,2779064;-0,6844909;NA
"30";"        2034";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,3511825;0;0;0;0;0;0;3,5298634;2,0823226;0,5469319;0,6091257;6,2014694;17,296648;0,5151426;NA;2034;5,4896584;3,6910613;0,512428;2,5025423;1,6841459;0,4294595;0;0;0;0;0;0;2,7837777;3,7054298;1,0353482;3,7420375;0,7600329;1,2640359;-2,3295956;-0,0121282;-0,007355;-0,0118317;3,2611916;-0,5682843;NA
"31";"        2035";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,6085339;0;0;0;0;0;0;3,5393894;2,0898201;0,5528362;0,6159377;6,2572355;17,3855839;0,5140211;NA;2035;7,8397994;6,5053849;0,8000132;3,8143017;1,2318968;0,6857154;0;0;0;0;0;0;2,3395505;3,1811593;0,8643655;3,0541413;0,6331056;1,0314801;0,4264166;-0,0115278;-0,0069909;-0,011246;3,2444098;-0,3867459;NA
"32";"        2036";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,97518;0;0;0;0;0;0;3,5522165;2,0985904;0,5583024;0,6228867;6,3118405;17,4842606;0,5131732;NA;2036;9,7398653;4,7998309;1,068563;5,0857911;1,2786237;0,9178365;0;0;0;0;0;0;1,9874973;2,7506049;0,7266515;2,5041161;0,5308024;0,8460625;3,0057542;-0,0109888;-0,0066641;-0,0107201;3,2275462;-0,2016536;NA
"33";"        2037";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,4323215;0;0;0;0;0;0;3,5613387;2,1053891;0,5634841;0,6292905;6,3625712;17,5656509;0,5122587;NA;2037;11,514596;5,6691842;1,3409424;6,4135637;1,3622192;1,1468564;0;0;0;0;0;0;1,7076566;2,3955216;0,615364;2,0632212;0,4480771;0,69787;5,3902001;-0,0105048;-0,0063705;-0,010248;3,2107313;-0,0111717;NA
"34";"        2038";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,9630773;0;0;0;0;0;0;3,5663543;2,1102109;0,5688592;0,6355274;6,4129643;17,6322308;0,5110739;NA;2038;12,8931484;6,5545568;1,5775039;7,646966;1,442537;1,3335472;0;0;0;0;0;0;1,4844174;2,1013908;0,5251089;1,7088488;0,3809488;0,5791163;7,2437887;-0,0100698;-0,0061068;-0,0098236;3,1937864;0,1661908;NA
"35";"        2039";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,2211087;0;0;0;0;0;0;3,58234;2,1182921;0,5699583;0,6397013;6,4374819;17,7086067;0,5115699;NA;2039;23,3733578;12,3082848;2,8074749;13,3756275;2,6454177;2,9999835;9,6279068;3,6999996;1,1927369;4,8236885;0,7130557;1,5001824;1,5192443;2,1640365;0,5507243;1,8239592;0,3855158;0,6083193;14,8603611;-0,0097147;-0,0058914;-0,0094773;3,1768136;1,7003791;NA
"36";"        2040";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,5099027;0;0;0;0;0;0;3,5862622;2,1184878;0,5663977;0,6383066;6,4178004;17,69771;0,5128304;NA;2040;24,0606346;17,8917408;3,0440249;14,1394329;3,3923402;3,1177812;9,6365023;3,6999979;1,1927365;4,8236866;0,7130554;1,5001818;1,9409182;2,7094514;0,732443;2,5708373;0,4853551;0,8354993;17,9403343;-0,0096018;-0,0058229;-0,0093671;3,1589172;1,8743124;NA
"37";"        2041";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,9549022;0;0;0;0;0;0;3,5870047;2,1176448;0,5635551;0,636449;6,3986487;17,6786098;0,5137275;NA;2041;24,5867367;15,8925371;3,1908739;14,9204063;3,1035266;3,1927269;9,6215706;3,7;1,192737;4,8236876;0,7130554;1,5001824;2,3011703;3,1217408;0,8714514;3,1451283;0,5612313;1,0101501;18,759573;-0,0096017;-0,0058229;-0,009367;3,1407626;1,9580656;NA
"38";"        2042";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,3865743;0;0;0;0;0;0;3,5925705;2,1189778;0,560433;0,6347927;6,3794022;17,676384;0,5149097;NA;2042;27,0218773;15,8032389;3,4195907;16,8637066;3,194695;3,6321073;12,0157204;4,6249995;1,4909213;6,0296097;0,8913193;1,8752277;2,6436129;3,5084627;1,0022295;3,6860602;0,6334564;1,1753039;20,5510979;-0,0096224;-0,0058355;-0,0093872;3,1227756;2,3802848;NA
"39";"        2043";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,685698;0;0;0;0;0;0;3,602963;2,1219051;0,5559305;0,6324424;6,3514895;17,6818676;0,516696;NA;2043;29,1398678;18,8978748;3,8308792;18,5012112;3,8707802;4,0255346;14,4165773;5,5499997;1,7891055;7,2355318;1,0695831;2,2426829;3,0642154;4,0040441;1,167978;4,3682017;0,7276171;1,3847123;22,3012466;-0,0096833;-0,0058723;-0,0094466;3,1072326;2,7649479;NA
"40";"        2044";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,7957964;0;0;0;0;0;0;3,6130092;2,1240654;0,5499709;0,6286054;6,3109822;17,6738358;0,5188155;NA;2044;32,8373566;21,5300198;4,2981629;21,0815334;4,6045713;4,774168;19,2563591;7,4000001;2,3854737;9,6473751;1,4261105;2,9881043;3,6066806;4,6622519;1,3859431;5,2611957;0,8538303;1,65818;25,1470222;-0,0098075;-0,0059477;-0,0095678;3,102603;3,495831;NA
"41";"        2045";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,8399322;0;0;0;0;0;0;3,6141973;2,1214459;0,5429857;0,6227387;6,2565513;17,6212025;0,5207924;NA;2045;34,8526421;21,9835377;4,4912896;20,6636028;4,8305559;5,2236252;22,1486626;8,5100012;2,7432952;11,0944834;1,6400274;3,4409502;4,3049755;5,5141687;1,6660898;6,405283;1,0178998;2,0106103;26,7844296;-0,0100376;-0,0060872;-0,0097922;3,093277;3,9342294;NA
"42";"        2046";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,9809744;0;0;0;0;0;0;3,6184332;2,120183;0,5357853;0,6166462;6,2001472;17,5779648;0,5230059;NA;2046;34,8934631;21,7333717;4,6688204;21,5329704;4,9495201;5,2163029;22,1249752;8,5100012;2,7432952;11,0944834;1,6400275;3,4443448;4,9892149;6,3233829;1,9321772;7,4920936;1,1741225;2,3466179;26,609726;-0,0103353;-0,0062678;-0,0100827;3,0787668;3,9111097;NA
"43";"        2047";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,2134066;0;0;0;0;0;0;3,6192904;2,1182294;0,5306249;0,6119788;6,1581998;17,5380554;0,5244862;NA;2047;34,8605804;20,0714951;4,700192;21,9677753;4,7084322;5,193028;22,1025085;8,5100012;2,7432954;11,0944862;1,6400275;3,4464939;5,5384293;6,9468222;2,138072;8,3350353;1,2948173;2,6078219;26,0763779;-0,0106118;-0,0064354;-0,0103524;3,0627358;3,8710036;NA
"44";"        2048";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,4538565;0;0;0;0;0;0;3,6225951;2,1179223;0,526509;0,6085179;6,1259899;17,5166874;0,5257816;NA;2048;34,8752098;19,5528259;4,7013788;22,1459999;4,7038856;5,1806984;22,0886135;8,5100012;2,7432959;11,0944862;1,6400275;3,4478226;5,9710817;7,4261518;2,2972028;8,9884167;1,3879317;2,8106339;25,5996532;-0,010829;-0,0065672;-0,0105643;3,0489764;3,8439684;NA
"45";"        2049";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,6806293;0;0;0;0;0;0;3,6278865;2,118922;0,5232816;0,6060806;6,1020317;17,5104027;0,5269819;NA;2049;34,949791;19,4857597;4,7265854;22,397892;4,858458;5,1731138;22,0798626;8,5099993;2,7432959;11,0944881;1,6400269;3,4486594;6,3094363;7,7937517;2,4200158;9,4944944;1,4596453;2,9679127;25,2575417;-0,0109843;-0,0066613;-0,0107158;3,0382636;3,8243079;NA
"46";"        2050";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;4,8811016;0;0;0;0;0;0;3,6342571;2,1206744;0,5205117;0,6041614;6,0823498;17,5122757;0,5281107;NA;2050;34,6092033;19,3413277;4,7220459;22,4941521;4,9769053;5,1087036;22,0742168;8,5099983;2,7432959;11,0944881;1,6400267;3,4491994;6,5733185;8,0747852;2,5146337;9,8861332;1,5147618;3,089726;24,679781;-0,0110858;-0,0067229;-0,0108148;3,0202286;3,7507677;NA
"47";"        2051";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,0551591;0;0;0;0;0;0;3,6397808;2,1224043;0,5185398;0,6029546;6,069139;17,5177555;0,5289513;NA;2051;34,5888786;19,3180046;4,7179446;22,5684261;5,1142139;5,0947318;22,070467;8,5099983;2,7432959;11,0944881;1,6400267;3,4495585;6,778955;8,2888012;2,5873752;10,1888981;1,5570139;3,1839383;24,3566551;-0,0111442;-0,0067583;-0,0108717;3,0061634;3,7290657;NA
"48";"        2052";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,2048993;0;0;0;0;0;0;3,6461499;2,1246207;0,5167814;0,601967;6,0577788;17,5280857;0,529811;NA;2052;34,6248131;19,3381748;4,72891;22,7021656;5,271678;5,0893893;22,0679169;8,5099983;2,7432957;11,0944881;1,6400269;3,4498017;6,9392157;8,4509783;2,6431499;10,4226675;1,5893015;3,2566874;24,1700268;-0,0111691;-0,0067734;-0,0108961;2,9960628;3,7175834;NA
"49";"        2053";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,3360038;0;0;0;0;0;0;3,6521568;2,1268022;0,5153515;0,6012344;6,0488853;17,5395813;0,5305901;NA;2053;34,5312424;19,3153343;4,7257333;22,7591057;5,4017596;5,0689535;22,0661449;8,5100012;2,7432959;11,0944901;1,6400274;3,4499724;7,0641742;8,573103;2,6857758;10,6029034;1,613878;3,3127584;23,9395542;-0,0111688;-0,0067732;-0,0108958;2,9814088;3,6925459;NA
