"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;1482119,6015625;347344,8242187;90629,5502929;235870,8886718;46143,4475097;81007,4243163;277873,7956541;45775,6590575;15161,329376;39453,2737428;6939,7756805;12195,6760216;277873,7956541;47420,9372254;16010,0083008;46876,6588745;6939,7746543;12195,6756361;0;-1645,2781679;-848,6789248;-7423,38513169999;0,00102619999961462;0,000385499999538297
"2";2006;1079716,6445312;322552,7285158;79087,9106444;144902,770996;38105,8952638;66865,4450684;279900,9630127;46246,2740478;15227,469452;39642,1875;7024,1927644;12297,2634202;279900,9825438;48215,7585756;16243,381874;48640,3753662;7024,192154;12297,2641527;-0,0195310999988578;-1969,4845278;-1015,912422;-8998,1878662;0,000610399999459332;-0,000732500000594882
"3";2007;702698,1884765;302285,0976563;68806,2043456;64786,8063964;30741,4007568;53895,7424317;278066,7463377;45774,589844;15079,2796019;39210,0360717;6973,9671783;12168,2870712;278066,7658689;47922,3633729;16187,1617202;50588,0578614;6973,9661484;12168,287361;-0,0195311999996193;-2147,7735289;-1107,8821183;-11378,0217897;0,0010299000005034;-0,000289800000246032
"4";2008;513985,1408691;317067,515625;68610,6564943;40233,3461915;28559,2064209;49904,0500489;277580,6873779;45807,2751464;15054,4383544;39085,2704467;6969,6449812;12125,4998551;277580,6912842;48098,1693268;16236,1508789;52829,1610106;6969,6445847;12125,5007324;-0,00390630000038072;-2290,89418040001;-1181,7125245;-13743,8905639;0,000396500000533706;-0,000877300000865944
"5";2009;359399,4533692;341109,0195313;70382,2661132;47523,1596679;27187,1092529;47251,5458984;278080,2744141;46144,765625;15104,093048;39234,9068603;7006,3187406;12158,8641818;278080,2618408;48589,9362946;16365,3837738;55453,3776856;7006,3179626;12158,8646701;0,0125732999877073;-2445,1706696;-1261,2907258;-16218,4708253;0,000777999999627355;-0,000488300000142772
"6";2010;312403,3691406;355797,2421876;68577,9274903;53254,5743407;23791,6511231;41025,5415038;277578,4368895;46108,5837403;15070,3575745;39118,4540406;6999,7743225;12120,1628723;277578,449463;48733,4679107;16424,3459012;56893,7478027;6999,774025;12120,1626891;-0,0125734999892302;-2624,88417039999;-1353,9883267;-17775,2937621;0,000297499999760475;0,000183199999810313
"7";2011;277332,0444336;368085,2968751;66622,6308593;55442,2883302;20535,0650634;35037,0549317;276565,531738;45910,0876464;14995,4942934;38869,765625;6974,1063768;12044,2790451;276565,5521239;48700,5298919;16434,8858718;57811,4311523;6974,1055908;12044,2795791;-0,0203858999884687;-2790,4422455;-1439,3915784;-18941,6655273;0,000786000000516651;-0,000534000000698143
"8";2012;223819,6818848;379122,8964843;64674,3266602;58076,5046387;17406,4420164;29273,6905518;275320,2192381;45522,4163817;14893,9145204;38556,6871947;6930,3064956;11955,2965243;275320,2222898;48469,0544585;16413,8728867;58573,9644775;6930,3062207;11955,2962799;-0,00305170001229271;-2946,6380768;-1519,9583663;-20017,2772828;0,000274899999567424;0,00024440000015602
"9";2013;240218,2197266;389643,2871095;62830,465088;60490,900635;14429,7759399;23769,1499025;274190,3092042;45199,0039061;14799,9231261;38291,2079467;6897,1532516;11877,3385849;274190,3178712;48289,6398162;16394,1604615;59266,8485107;6897,1520766;11877,3389893;-0,00866699998732656;-3090,6359101;-1594,2373354;-20975,640564;0,00117499999942083;-0,000404399999752059
"10";2014;227326,7910155;396410,0039061;59634,6721189;59460,2702636;10718,9326172;16966,321411;273557,2498779;45029,6920168;14749,700775;38135,46875;6877,7387544;11831,6962508;273557,2537842;48193,6803589;16425,9186247;60178,7001953;6877,7381132;11831,6967391;-0,00390630000038072;-3163,9883421;-1676,2178497;-22043,2314453;0,00064120000024559;-0,000488300000142772
"11";2015;240370,9025879;403876,4531251;57260,1657715;59755,1777344;7559,0338898;11119,5032959;272924,2751465;44678,4940184;14699,4799194;37979,7431031;6858,3250734;11786,0564272;272924,2625729;48072,0882262;16449,9933319;60995,5155029;6858,3241653;11786,0567322;0,0125735999899916;-3393,5942078;-1750,5134125;-23015,7723998;0,000908099999833212;-0,00030499999957101
"12";2016;247412,9802247;408098,7382814;55066,8200685;59753,001709;4606,485626;6976,6669007;272645,5875246;44112,8959963;14685,0706178;37911,8915406;6857,3363035;11761,9754029;272645,579712;47647,3551024;16508,2478792;61901,0201416;6857,3352737;11761,9757691;0,00781260000076145;-3534,4591061;-1823,1772614;-23989,128601;0,00102980000065145;-0,000366199999916716
"13";2017;239111,2563476;408696,1269532;53199,5498046;60569,2089844;3922,2181091;6872,8482207;271708,9056397;43891,8114012;14604,1538999;37680,839844;6822,1317444;11697,8554002;271708,9338377;47398,4633179;16496,1954192;62570,5523682;6822,1311721;11697,8548124;-0,0281979999854229;-3506,6519167;-1892,0415193;-24889,7125242;0,000572299999475945;0,000587799999266281
