"";"Ca";"Mg";"K";"Na";"NH4";"Al";"group_id";"Date"
"1";67,4782333;36,1618729;38,9045753;4,3394084;0,3514118;313,0734558;"1";2005-01-01
"2";66,7191391;34,8098717;38,9961853;3,1310709;0,4159555;314,2012024;"1";2005-02-01
"3";66,1097183;33,6988945;38,8590965;2,6257007;0,4438157;314,8407288;"1";2005-03-01
"4";65,4275131;32,8848419;38,3474121;2,435004;0,3839654;315,0543213;"1";2005-04-01
"5";64,3590393;32,3031197;36,6142235;2,2334683;0,1249961;314,8256226;"1";2005-05-01
"6";63,6876144;31,6230717;35,9661255;1,8799603;0,2402075;314,9367676;"1";2005-06-01
"7";62,8166122;31,2308083;35,1587524;1,8487285;0,1684112;314,9631348;"1";2005-07-01
"8";63,0047646;30,9543839;34,4980316;1,8371613;0,2855558;314,8530273;"1";2005-08-01
"9";63,6099625;30,7436123;34,8186607;1,8370372;0,3731873;314,5216675;"1";2005-09-01
"10";64,0317841;30,5768013;35,0508232;1,8784356;0,408929;314,2619934;"1";2005-10-01
"11";63,719368;30,2011375;35,2132645;2,4783366;0,459331;314,239563;"1";2005-11-01
"12";63,424881;29,8101768;35,3290749;2,8283107;0,4609875;314,3748779;"1";2005-12-01
"13";62,7191772;29,2881088;35,4338112;2,6934595;0,5164782;314,7299194;"1";2006-01-01
"14";62,1575737;28,8404255;35,5743294;2,5749671;0,4749267;314,9856567;"1";2006-02-01
"15";61,6937332;28,3491516;35,5291634;2,5528061;0,4624446;315,1616516;"1";2006-03-01
"16";61,0550652;27,8798885;35,1300735;2,5108211;0,3662753;315,2125244;"1";2006-04-01
"17";59,5101357;27,425787;33,5560303;2,3413501;0,0107814;315,0510559;"1";2006-05-01
"18";58,8552132;26,8790398;33,0839691;1,9487095;0,1940102;315,160553;"1";2006-06-01
"19";57,9063377;26,5189095;32,3362656;1,9002057;0,1190674;315,2467041;"1";2006-07-01
"20";58,0934181;26,232151;31,7498322;1,8790751;0,2545206;315,1753235;"1";2006-08-01
"21";58,6909409;26,0858841;32,2570267;1,8641343;0,3622869;314,8637085;"1";2006-09-01
"22";59,1684418;26,0163593;32,6459846;1,898554;0,407278;314,61026;"1";2006-10-01
"23";58,9657745;25,8057823;32,9429817;2,4939778;0,4648299;314,5643921;"1";2006-11-01
"24";58,7255707;25,5345497;33,1686363;2,8142328;0,4685927;314,7156372;"1";2006-12-01
"25";58,0394707;25,1043243;33,3804169;2,6411827;0,51797;315,1186523;"1";2007-01-01
"26";57,4805069;24,7239494;33,6288185;2,4980857;0,4747374;315,4216309;"1";2007-02-01
"27";57,0155945;24,2976131;33,6956215;2,4599471;0,4611896;315,6430969;"1";2007-03-01
"28";56,3747139;23,8789253;33,4145508;2,4061248;0,3695719;315,7270203;"1";2007-04-01
"29";54,8659706;23,4702511;31,9863396;2,2501068;0,0489625;315,5422668;"1";2007-05-01
"30";54,2340927;22,9901543;31,6716328;1,887396;0,2158804;315,6217957;"1";2007-06-01
"31";53,3237839;22,6755333;30,9694424;1,8470778;0,1646722;315,682251;"1";2007-07-01
"32";53,5264053;22,423296;30,4404678;1,8273019;0,2866234;315,6175537;"1";2007-08-01
"33";54,1039352;22,3055058;31,1034851;1,8024582;0,370438;315,3434753;"1";2007-09-01
"34";54,5551414;22,2545586;31,6123505;1,8234005;0,4092428;315,1702576;"1";2007-10-01
"35";54,3218842;22,0828133;31,9986172;2,3834844;0,4630448;315,2225342;"1";2007-11-01
"36";54,067173;21,8641205;32,2991982;2,6868024;0,4654328;315,4450073;"1";2007-12-01
"37";53,3791885;21,4968052;32,5885162;2,5168796;0,5109277;315,9062195;"1";2008-01-01
"38";52,8245316;21,175684;32,9186287;2,3804922;0,4687712;316,2472229;"1";2008-02-01
"39";52,364151;20,8094749;33,0701408;2,3459609;0,4558933;316,5048218;"1";2008-03-01
"40";51,7363548;20,4444313;32,8801575;2,2957196;0,3692231;316,6069946;"1";2008-04-01
"41";50,2579422;20,0650311;31,562151;2,1407964;0,0825038;316,4151306;"1";2008-05-01
"42";49,647747;19,6398582;31,3685417;1,7890108;0,2332551;316,4798279;"1";2008-06-01
"43";48,7731209;19,3598347;30,7005901;1,7558538;0,1934826;316,5276794;"1";2008-07-01
"44";48,9876938;19,1353989;30,2160816;1,7381059;0,3043314;316,4723511;"1";2008-08-01
"45";49,5741348;19,0644226;31,0059471;1,7157918;0,3734102;316,2014465;"1";2008-09-01
"46";50,0041161;19,0341091;31,6090527;1,7340022;0,4083354;316,0953979;"1";2008-10-01
"47";49,7766113;18,9210758;32,0633621;2,2831941;0,4600426;316,2050171;"1";2008-11-01
"48";49,5304337;18,7633572;32,4189873;2,5798655;0,4615198;316,4725952;"1";2008-12-01
"49";48,8623428;18,464304;32,7654495;2,4151602;0,5041618;316,9674377;"1";2009-01-01
"50";48,3264503;18,2031345;33,1567116;2,2833412;0,4630361;317,3313904;"1";2009-02-01
"51";47,8895454;17,9005585;33,3730469;2,2533329;0,4509933;317,6053467;"1";2009-03-01
"52";47,2865105;17,5887146;33,2553253;2,2047546;0,3683772;317,7159729;"1";2009-04-01
"53";45,8460693;17,2399864;32,0320778;2,0507333;0,1066766;317,5168762;"1";2009-05-01
"54";45,2658768;16,867054;31,9360657;1,7073543;0,2454651;317,5648499;"1";2009-06-01
"55";44,4308472;16,6194324;31,2986126;1,6807917;0,2125414;317,5992432;"1";2009-07-01
"56";44,6625175;16,4228783;30,8522339;1,6654059;0,3145737;317,5451965;"1";2009-08-01
"57";45,2652168;16,3962154;31,7403641;1,6450604;0,3740137;317,2701721;"1";2009-09-01
"58";45,686779;16,390625;32,4129257;1,6612736;0,4064478;317,2130432;"1";2009-10-01
"59";45,4826279;16,3367767;32,9118195;2,2021112;0,45669;317,3596191;"1";2009-11-01
"60";45,2598534;16,2381592;33,3013344;2,492857;0,4575688;317,6558228;"1";2009-12-01
"61";44,6310234;16,0062332;33,6836319;2,3341346;0,4981711;318,1637878;"1";2010-01-01
"62";44,130558;15,8035536;34,1151314;2,2067106;0,4580972;318,5334778;"1";2010-02-01
"63";43,727356;15,5585203;34,3748932;2,1780498;0,4465202;318,8144531;"1";2010-03-01
"64";43,1631851;15,2979383;34,3095856;2,1320071;0,3673702;318,9216309;"1";2010-04-01
"65";41,7688293;14,9769955;33,1614151;1,9770811;0,1243102;318,7174072;"1";2010-05-01
"66";41,2307358;14,6542578;33,1407547;1,6421036;0,2541991;318,7416077;"1";2010-06-01
"67";40,4361191;14,4336061;32,5291214;1,6204748;0,2255778;318,7637329;"1";2010-07-01
"68";40,682045;14,2597618;32,1141167;1,6062968;0,3206128;318,7107544;"1";2010-08-01
"69";41,3083458;14,2758856;33,0771904;1,58883;0,373637;318,4210205;"1";2010-09-01
"70";41,7385025;14,3011923;33,8009644;1,6057074;0,404685;318,3876648;"1";2010-10-01
"71";41,5611343;14,297946;34,3282585;2,1374159;0,4534749;318,5598755;"1";2010-11-01
"72";41,3693428;14,2525568;34,7386017;2,4234316;0,4539535;318,8701782;"1";2010-12-01
"73";40,7787819;14,0762672;35,1429825;2,2666469;0,4925988;319,3858032;"1";2011-01-01
"74";40,3130112;13,9225149;35,6015816;2,1422005;0,4534529;319,7567444;"1";2011-02-01
"75";39,9529877;13,7317715;35,8928566;2,1191361;0,4428694;320,0275879;"1";2011-03-01
"76";39,426918;13,5155144;35,8678627;2,0745001;0,3665345;320,1250916;"1";2011-04-01
"77";38,0473404;13,2056446;34,7806206;1,9066572;0,137569;319,9373169;"1";2011-05-01
"78";37,5583649;12,9324884;34,8225784;1,5869181;0,2607377;319,92453;"1";2011-06-01
"79";36,792923;12,7308397;34,2334785;1,5678298;0,234998;319,9403687;"1";2011-07-01
"80";37,0604057;12,6252489;33,8461723;1,5571998;0,3245388;319,8763123;"1";2011-08-01
"81";37,7039566;12,672348;34,8690147;1,541191;0,3728427;319,5742798;"1";2011-09-01
"82";38,1479454;12,7239914;35,6315041;1,5596448;0,4029425;319,5515137;"1";2011-10-01
"83";38,0078011;12,7639856;36,1760864;2,0859976;0,4507451;319,7314758;"1";2011-11-01
"84";37,8524895;12,7607117;36,5969543;2,3673422;0,4508107;320,0458374;"1";2011-12-01
"85";37,3139381;12,6308708;37,0135956;2,2140017;0,4880662;320,5552368;"1";2012-01-01
"86";36,8945236;12,5175772;37,4895515;2,0926254;0,4497871;320,9162598;"1";2012-02-01
"87";36,5718384;12,3617458;37,8003044;2,0665269;0,4390879;321,1870728;"1";2012-03-01
"88";36,0705872;12,1886301;37,8026161;2,0129972;0,3641876;321,2991028;"1";2012-04-01
"89";34,4516945;12,0387068;36,7333717;1,7063953;0,3193175;321,3561096;"1";2012-05-01
"90";34,0254784;11,7979641;36,8275719;1,4567564;0,3268043;321,2894592;"1";2012-06-01
"91";33,2868271;11,6728897;36,2574043;1,4443582;0,2831267;321,3035583;"1";2012-07-01
"92";33,5698128;11,6337709;35,8936081;1,4427662;0,3410994;321,2333374;"1";2012-08-01
"93";34,2602959;11,7121906;36,9621086;1,446394;0,3735521;320,8933716;"1";2012-09-01
"94";34,7075424;11,7659311;37,7462921;1,4753002;0,4012319;320,8904114;"1";2012-10-01
"95";34,5879326;11,8105774;38,2893181;2,002393;0,4534107;321,0942688;"1";2012-11-01
"96";34,4167519;11,7904329;38,6976128;2,2622154;0,4870924;321,4611511;"1";2012-12-01
"97";33,9261856;11,6814365;39,1121864;2,1367052;0,5008548;321,9587402;"1";2013-01-01
"98";33,4957237;11,5530872;39,5827789;1,9999377;0,4894983;322,3612671;"1";2013-02-01
"99";33,1393318;11,3691187;39,8863564;1,9552317;0,491841;322,6946716;"1";2013-03-01
"100";32,5723228;11,1404734;39,8861351;1,8755586;0,4375612;322,8913574;"1";2013-04-01
"101";30,9246941;10,9561996;38,833271;1,5740311;0,3826365;323,0045166;"1";2013-05-01
"102";30,5439091;10,7394705;38,9552994;1,3570149;0,3474681;322,907074;"1";2013-06-01
"103";29,8391304;10,6143503;38,3966484;1,3528521;0,2965622;322,9038391;"1";2013-07-01
"104";30,1496639;10,5937262;38,0471497;1,3584851;0,343221;322,8130798;"1";2013-08-01
"105";30,8674946;10,6909781;39,1418648;1,371058;0,371412;322,4527893;"1";2013-09-01
"106";31,327549;10,7527514;39,9340591;1,4083444;0,3982724;322,4555054;"1";2013-10-01
"107";31,2747288;10,8334436;40,4698029;1,9490192;0,4441709;322,6308289;"1";2013-11-01
"108";31,1752319;10,8519192;40,8687134;2,2220411;0,4720794;322,9624329;"1";2013-12-01
"109";30,7425537;10,7699652;41,2721634;2,0952368;0,4908369;323,442749;"1";2014-01-01
"110";30,3674335;10,667346;41,7362328;1,960379;0,4829705;323,8242493;"1";2014-02-01
"111";30,0758038;10,5145731;42,0356979;1,9207519;0,4867751;324,1251526;"1";2014-03-01
"112";29,5716686;10,3166246;42,0380287;1,8445152;0,4336021;324,2890625;"1";2014-04-01
"113";28,7804413;10,1576748;40,9991913;1,5464189;0,3805218;324,3600464;"1";2014-05-01
"114";28,4392052;9,9672127;41,1365738;1,3343471;0,3467603;324,2273254;"1";2014-06-01
"115";27,9605618;9,8412037;40,5852623;1,3316033;0,296978;324,2058105;"1";2014-07-01
"116";28,27565;9,8271446;40,243927;1,336378;0,3424775;324,1052551;"1";2014-08-01
"117";29,0073013;9,941184;41,3522034;1,3497615;0,370121;323,7202148;"1";2014-09-01
"118";29,4911537;10,0247488;42,1463776;1,3899845;0,397164;323,6905518;"1";2014-10-01
"119";29,4528866;10,1210012;42,6653709;1,9207436;0,4415334;323,8559875;"1";2014-11-01
"120";29,3936195;10,1710482;43,0499115;2,2001245;0,4558223;324,1531372;"1";2014-12-01
"121";28,9938488;10,1137476;43,4379196;2,0719104;0,4815732;324,6076355;"1";2015-01-01
"122";28,6447372;10,0306416;43,889492;1,9349042;0,477409;324,9692688;"1";2015-02-01
"123";28,4825172;9,9055843;44,1735992;1,9025367;0,475643;325,2360229;"1";2015-03-01
"124";28,5247173;9,7306805;44,1625519;1,8232174;0,4312867;325,377533;"1";2015-04-01
"125";28,5928364;9,5941095;43,1180649;1,5311522;0,3791944;325,406189;"1";2015-05-01
"126";28,2440758;9,4206438;43,2510567;1,3215131;0,3458932;325,2509766;"1";2015-06-01
"127";28,0031013;9,289937;42,6997414;1,3192463;0,2964236;325,2128601;"1";2015-07-01
"128";28,3193398;9,2868853;42,3593597;1,3264582;0,3423106;325,0874329;"1";2015-08-01
"129";29,0383377;9,4162407;43,4640923;1,3415484;0,3700673;324,6748657;"1";2015-09-01
"130";29,4975014;9,5078239;44,2462196;1,3805399;0,3964143;324,6255798;"1";2015-10-01
"131";29,4360714;9,6205807;44,7419472;1,907395;0,4397473;324,7660828;"1";2015-11-01
"132";29,367218;9,6942873;45,1056366;2,1906581;0,4421633;325,0324707;"1";2015-12-01
"133";28,9484024;9,6523504;45,470665;2,0570297;0,4736742;325,4710693;"1";2016-01-01
"134";28,6224289;9,5840588;45,902832;1,919394;0,4729301;325,8148804;"1";2016-02-01
"135";28,6583977;9,4775133;46,1702614;1,8899238;0,4728482;326,0541077;"1";2016-03-01
"136";28,6755409;9,3178129;46,1473885;1,8103817;0,4290255;326,1790161;"1";2016-04-01
"137";28,7258606;9,1948433;45,1017189;1,5201052;0,3780411;326,1911011;"1";2016-05-01
"138";28,3695145;9,0336523;45,2301178;1,3121742;0,3453762;326,0204163;"1";2016-06-01
"139";28,1581478;8,8996916;44,682251;1,3117476;0,2966107;325,9640198;"1";2016-07-01
"140";28,464077;8,8988638;44,3436089;1,3179336;0,34216;325,8296509;"1";2016-08-01
"141";29,1654053;9,0360403;45,4399414;1,3334838;0,3696895;325,4013062;"1";2016-09-01
"142";29,6020317;9,1371517;46,1887512;1,3757664;0,3956904;325,3334656;"1";2016-10-01
"143";29,5064316;9,2647848;46,617218;1,9120291;0,4366804;325,4562073;"1";2016-11-01
"144";29,406044;9,3560934;46,909523;2,2100677;0,4314097;325,7060852;"1";2016-12-01
"145";28,9534817;9,3320637;47,1966133;2,0843608;0,4668438;326,1306152;"1";2017-01-01
"146";28,9092808;9,3119612;47,5583687;1,9847585;0,4296269;326,411499;"1";2017-02-01
"147";28,9318523;9,2299109;47,7446022;1,9527652;0,44594;326,6336365;"1";2017-03-01
"148";28,9119759;9,1580362;47,6358414;1,870059;0,4181874;326,7520752;"1";2017-04-01
"149";28,9022293;9,0406427;46,4880638;1,574126;0,3703373;326,7808838;"1";2017-05-01
"150";28,4929924;8,8836775;46,5068626;1,3653634;0,33872;326,6291809;"1";2017-06-01
