"";"Ca";"Mg";"K";"Na";"NH4";"Al";"group_id";"Date"
"1";71,7971344;60,110878;68,7236404;8,2989912;0,0014885;623,7206421;"1";2005-01-01
"2";70,7506332;58,2815819;68,9585724;6,1944413;0,0014171;627,0857544;"1";2005-02-01
"3";69,6044083;56,4642105;68,9429016;4,9989343;0,001406;630,0872192;"1";2005-03-01
"4";68,294632;54,905262;68,5121765;4,3625174;0,0013937;632,3635864;"1";2005-04-01
"5";66,1894913;53,2282486;66,8079147;3,6834602;0,0006374;634,3221436;"1";2005-05-01
"6";64,3187408;51,2748947;66,1976471;3,0307887;0,0014232;636,9594727;"1";2005-06-01
"7";61,9180412;49,3319016;65,4002686;2,7617679;0,0011114;639,7202759;"1";2005-07-01
"8";60,7189178;47,707901;64,7554474;2,6221876;0,0013181;642,3196411;"1";2005-08-01
"9";60,4506454;46,6699219;65,1014175;2,5381985;0,0013571;644,4370728;"1";2005-09-01
"10";61,0619202;46,6795006;65,3792343;2,537143;0,0014692;645,5887451;"1";2005-10-01
"11";60,238575;45,7224197;65,6194839;3,1691628;0,0012943;647,6280518;"1";2005-11-01
"12";59,1963654;44,5220261;65,8080673;3,5526009;0,0010649;649,7654419;"1";2005-12-01
"13";57,6181183;43,0691299;65,9794922;3,3693397;0,0011726;652,2841797;"1";2006-01-01
"14";56,2982597;41,8180389;66,1749191;3,2092793;0,0011422;654,4113159;"1";2006-02-01
"15";55,0231705;40,4826317;66,183548;3,1418712;0,0011834;656,5132446;"1";2006-03-01
"16";53,624115;39,2423325;65,8264694;3,0442419;0,0011335;658,2721558;"1";2006-04-01
"17";50,8274078;37,5854225;64,2538147;2,5878437;0,0005301;660,2146606;"1";2006-05-01
"18";48,8514557;35,7656097;63,8034401;2,1196551;0,0012197;662,7016602;"1";2006-06-01
"19";46,3498268;33,9560356;63,0611115;1,9210238;0,000952;665,3418579;"1";2006-07-01
"20";45,1564522;32,4598541;62,4873962;1,8255758;0,0011373;667,770752;"1";2006-08-01
"21";44,7881241;31,503664;63,0095787;1,8008214;0,0011629;669,7883911;"1";2006-09-01
"22";45,3214836;31,4974728;63,4212265;1,8811623;0,0012551;670,8986816;"1";2006-10-01
"23";44,6312027;30,8015003;63,7603302;2,6066003;0,0011411;672,6082764;"1";2006-11-01
"24";43,7023773;29,8665543;64,0292282;3,0504768;0,0009627;674,4204102;"1";2006-12-01
"25";42,1910248;28,650629;64,2792892;2,8945432;0,0010358;676,6762695;"1";2007-01-01
"26";40,8703308;27,5547009;64,5573578;2,731427;0,0009946;678,6587524;"1";2007-02-01
"27";39,5845871;26,3749008;64,6519928;2,6574769;0,0010192;680,6294556;"1";2007-03-01
"28";38,1603203;25,2551098;64,3920288;2,5502973;0,0009789;682,300293;"1";2007-04-01
"29";35,422699;23,7784805;62,9480591;2,1377223;0,0004226;684,0754395;"1";2007-05-01
"30";33,4678764;22,1631794;62,6382523;1,7294317;0,0010276;686,3891602;"1";2007-06-01
"31";31,1342106;20,6511517;61,9345055;1,5602329;0,0007867;688,7354126;"1";2007-07-01
"32";30,0753708;19,4350052;61,4135017;1,4787542;0,0009511;690,8721924;"1";2007-08-01
"33";29,7003994;18,6466637;62,0802727;1,4558401;0,000964;692,708252;"1";2007-09-01
"34";30,0947819;18,5931473;62,5896111;1,5224336;0,0010276;693,8631592;"1";2007-10-01
"35";29,3668594;18,0171452;62,9792404;2,1527946;0,0009301;695,5150757;"1";2007-11-01
"36";28,4665108;17,2788963;63,2850838;2,5256364;0,0007938;697,1914673;"1";2007-12-01
"37";26,9553986;16,2555752;63,5682335;2,338315;0,0008366;699,3308105;"1";2008-01-01
"38";25,6319504;15,331481;63,8879356;2,1673086;0,0007972;701,2056274;"1";2008-02-01
"39";24,346405;14,3380022;64,0245667;2,0857487;0,0008085;703,0623169;"1";2008-03-01
"40";22,9470692;13,3986769;63,820816;1,9807676;0,0007778;704,6123657;"1";2008-04-01
"41";20,3458195;12,1586342;62,4586754;1,6160736;0,0003136;706,196167;"1";2008-05-01
"42";18,6045399;10,9057388;62,2445946;1,2711265;0,0008101;708,1546631;"1";2008-06-01
"43";16,655571;9,8272991;61,565094;1,1430552;0,0006593;710,0130615;"1";2008-07-01
"44";15,9774714;9,0571661;61,083683;1,0886569;0,0007688;711,6005859;"1";2008-08-01
"45";15,8288736;8,610116;61,8607178;1,0825328;0,0007722;712,9763794;"1";2008-09-01
"46";16,0454445;8,5195284;62,4250641;1,1387556;0,0007989;714,149292;"1";2008-10-01
"47";15,3913145;8,156414;62,8117218;1,6582122;0,0007082;715,6551514;"1";2008-11-01
"48";14,6336164;7,6960292;63,1013336;1,9380928;0,0006018;717,1247559;"1";2008-12-01
"49";13,3312311;7,0097208;63,363121;1,7425091;0,0006246;718,9638672;"1";2009-01-01
"50";12,2240305;6,402;63,673912;1,5838455;0,0005909;720,5317383;"1";2009-02-01
"51";11,2128534;5,7696247;63,8022346;1,5148244;0,0005962;722,0175781;"1";2009-03-01
"52";10,1218204;5,1810002;63,612957;1,4291717;0,0005761;723,1900635;"1";2009-04-01
"53";8,0594215;4,3934317;62,3041763;1,1434999;0,000223;724,253479;"1";2009-05-01
"54";7,0648513;3,7721362;62,1590576;0,8879364;0,0006248;725,3684082;"1";2009-06-01
"55";5,9022551;3,2802396;61,506279;0,8146146;0,000552;726,3649292;"1";2009-07-01
"56";5,8125973;2,9806907;61,0634995;0,790075;0,000639;727,1719971;"1";2009-08-01
"57";6,1487036;2,9347894;61,9285698;0,8070787;0,0006417;727,7672119;"1";2009-09-01
"58";6,3974104;2,9343526;62,5148582;0,8558393;0,0006343;728,6071777;"1";2009-10-01
"59";6,1123123;2,8878307;62,8528366;1,2729604;0,0005392;729,6174927;"1";2009-11-01
"60";5,8097887;2,7961526;63,0850105;1,4782557;0,0004546;730,5626221;"1";2009-12-01
"61";5,1070824;2,5492435;63,2896652;1,3066247;0,0004726;731,7268677;"1";2010-01-01
"62";4,5925002;2,3497655;63,5685997;1,1923451;0,0004555;732,6138916;"1";2010-02-01
"63";4,2135582;2,1397963;63,67342;1,1604786;0,0004676;733,3657227;"1";2010-03-01
"64";3,7260072;1,931987;63,4931793;1,1156876;0,0004652;733,8670044;"1";2010-04-01
"65";2,3678923;1,538614;62,236721;0,8983828;0,0001765;734,3067627;"1";2010-05-01
"66";2,1170554;1,3536985;62,1615372;0,7090627;0,0005433;734,6209106;"1";2010-06-01
"67";1,451149;1,1374736;61,5379562;0,6651983;0,0005089;735,0397949;"1";2010-07-01
"68";1,6687623;1,0273422;61,132473;0,6560976;0,000587;735,3302612;"1";2010-08-01
"69";2,2988346;1,1549175;62,075161;0,6860229;0,0005894;735,3319092;"1";2010-09-01
"70";2,7360213;1,2642744;62,692955;0,7370473;0,0005689;735,638916;"1";2010-10-01
"71";2,8130841;1,4041935;63,0089836;1,1077671;0,0004696;736,057373;"1";2010-11-01
"72";2,877171;1,4993747;63,2152977;1,2862273;0,0003959;736,4781494;"1";2010-12-01
