;Wood_40;Bark_40;Branch_40;Fol_DW_min_40;Fol_DW_max_40;YEAR
98;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2125
99;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2126
100;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2127
101;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2128
102;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2129
103;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2130
104;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2131
105;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2132
106;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2133
107;1149.817959;197.2397279;73.96489796;790.752;988.44;2134
108;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2135
109;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2136
110;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2137
111;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2138
112;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2139
113;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2140
114;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2141
115;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2142
116;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2143
117;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2144
118;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2145
119;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2146
120;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2147
121;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2148
122;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2149
123;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2150
124;1210.334694;156.8952381;29.13768707;932.4059864;1165.507483;2151
125;0;0;0;0;0;2152
126;0;0;0;0;0;2153
127;23.25411565;0;0.280170068;0.560340136;0.560340136;2154
128;23.25411565;0;0.280170068;0.560340136;0.560340136;2155
129;46.50823129;0;0.560340136;1.681020408;1.681020408;2156
130;46.50823129;0;0.560340136;2.80170068;2.80170068;2157
131;46.50823129;0;0.560340136;4.482721088;4.482721088;2158
132;356.3763265;4.482721088;8.965442177;22.41360544;22.41360544;2159
133;508.7888435;11.20680272;26.89632653;51.55129252;51.55129252;2160
134;593.9605442;26.89632653;58.27537415;103.102585;103.102585;2161
135;620.8568707;47.06857143;87.41306122;170.3434014;170.3434014;2162
136;625.3395918;69.48217687;116.5507483;248.7910204;248.7910204;2163
137;618.6155102;94.13714286;136.7229932;333.9627211;333.9627211;2164
138;632.0636735;116.5507483;152.412517;333.514449;416.8930612;2165
139;654.4772789;136.7229932;159.1365986;399.8587211;499.8234014;2166
140;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2167
141;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2168
142;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2169
143;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2170
144;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2171
145;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2172
146;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2173
147;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2174
148;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2175
149;1149.817959;197.2397279;73.96489796;790.752;988.44;2176
150;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2177
151;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2178
152;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2179
153;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2180
154;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2181
155;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2182
156;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2183
157;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2184
158;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2185
159;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2186
160;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2187
161;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2188
162;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2189
163;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2190
164;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2191
165;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2192
166;1210.334694;156.8952381;29.13768707;932.4059864;1165.507483;2193
167;0;0;0;0;0;2194
168;0;0;0;0;0;2195
169;23.25411565;0;0.280170068;0.560340136;0.560340136;2196
170;23.25411565;0;0.280170068;0.560340136;0.560340136;2197
171;46.50823129;0;0.560340136;1.681020408;1.681020408;2198
172;46.50823129;0;0.560340136;2.80170068;2.80170068;2199
173;46.50823129;0;0.560340136;4.482721088;4.482721088;2200
174;356.3763265;4.482721088;8.965442177;22.41360544;22.41360544;2201
175;508.7888435;11.20680272;26.89632653;51.55129252;51.55129252;2202
176;593.9605442;26.89632653;58.27537415;103.102585;103.102585;2203
177;620.8568707;47.06857143;87.41306122;170.3434014;170.3434014;2204
178;625.3395918;69.48217687;116.5507483;248.7910204;248.7910204;2205
179;618.6155102;94.13714286;136.7229932;333.9627211;333.9627211;2206
180;632.0636735;116.5507483;152.412517;333.514449;416.8930612;2207
181;654.4772789;136.7229932;159.1365986;399.8587211;499.8234014;2208
182;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2209
183;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2210
184;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2211
185;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2212
186;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2213
187;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2214
188;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2215
189;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2216
190;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2217
191;1149.817959;197.2397279;73.96489796;790.752;988.44;2218
192;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2219
193;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2220
194;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2221
195;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2222
196;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2223
197;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2224
198;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2225
199;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2226
200;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2227
201;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2228
202;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2229
203;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2230
204;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2231
205;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2232
206;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2233
207;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2234
208;1210.334694;156.8952381;29.13768707;932.4059864;1165.507483;2235
209;0;0;0;0;0;2236
210;0;0;0;0;0;2237
211;23.25411565;0;0.280170068;0.560340136;0.560340136;2238
212;23.25411565;0;0.280170068;0.560340136;0.560340136;2239
213;46.50823129;0;0.560340136;1.681020408;1.681020408;2240
214;46.50823129;0;0.560340136;2.80170068;2.80170068;2241
215;46.50823129;0;0.560340136;4.482721088;4.482721088;2242
216;356.3763265;4.482721088;8.965442177;22.41360544;22.41360544;2243
217;508.7888435;11.20680272;26.89632653;51.55129252;51.55129252;2244
218;593.9605442;26.89632653;58.27537415;103.102585;103.102585;2245
219;620.8568707;47.06857143;87.41306122;170.3434014;170.3434014;2246
220;625.3395918;69.48217687;116.5507483;248.7910204;248.7910204;2247
221;618.6155102;94.13714286;136.7229932;333.9627211;333.9627211;2248
222;632.0636735;116.5507483;152.412517;333.514449;416.8930612;2249
223;654.4772789;136.7229932;159.1365986;399.8587211;499.8234014;2250
224;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2251
225;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2252
226;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2253
227;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2254
228;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2255
229;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2256
230;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2257
231;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2258
232;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2259
233;1149.817959;197.2397279;73.96489796;790.752;988.44;2260
234;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2261
235;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2262
236;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2263
237;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2264
238;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2265
239;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2266
240;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2267
241;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2268
242;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2269
243;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2270
244;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2271
245;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2272
246;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2273
247;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2274
248;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2275
249;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2276
250;1210.334694;156.8952381;29.13768707;932.4059864;1165.507483;2277
251;0;0;0;0;0;2278
252;0;0;0;0;0;2279
253;23.25411565;0;0.280170068;0.560340136;0.560340136;2280
254;23.25411565;0;0.280170068;0.560340136;0.560340136;2281
255;46.50823129;0;0.560340136;1.681020408;1.681020408;2282
256;46.50823129;0;0.560340136;2.80170068;2.80170068;2283
257;46.50823129;0;0.560340136;4.482721088;4.482721088;2284
258;356.3763265;4.482721088;8.965442177;22.41360544;22.41360544;2285
259;508.7888435;11.20680272;26.89632653;51.55129252;51.55129252;2286
260;593.9605442;26.89632653;58.27537415;103.102585;103.102585;2287
261;620.8568707;47.06857143;87.41306122;170.3434014;170.3434014;2288
262;625.3395918;69.48217687;116.5507483;248.7910204;248.7910204;2289
263;618.6155102;94.13714286;136.7229932;333.9627211;333.9627211;2290
264;632.0636735;116.5507483;152.412517;333.514449;416.8930612;2291
265;654.4772789;136.7229932;159.1365986;399.8587211;499.8234014;2292
266;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2293
267;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2294
268;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2295
269;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2296
270;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2297
271;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2298
272;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2299
273;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2300
274;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2301
275;1149.817959;197.2397279;73.96489796;790.752;988.44;2302
276;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2303
277;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2304
278;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2305
279;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2306
280;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2307
281;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2308
282;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2309
283;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2310
284;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2311
285;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2312
286;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2313
287;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2314
288;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2315
289;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2316
290;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2317
291;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2318
292;1210.334694;156.8952381;29.13768707;932.4059864;1165.507483;2319
293;0;0;0;0;0;2320
294;0;0;0;0;0;2321
295;23.25411565;0;0.280170068;0.560340136;0.560340136;2322
296;23.25411565;0;0.280170068;0.560340136;0.560340136;2323
297;46.50823129;0;0.560340136;1.681020408;1.681020408;2324
298;46.50823129;0;0.560340136;2.80170068;2.80170068;2325
299;46.50823129;0;0.560340136;4.482721088;4.482721088;2326
300;356.3763265;4.482721088;8.965442177;22.41360544;22.41360544;2327
301;508.7888435;11.20680272;26.89632653;51.55129252;51.55129252;2328
302;593.9605442;26.89632653;58.27537415;103.102585;103.102585;2329
303;620.8568707;47.06857143;87.41306122;170.3434014;170.3434014;2330
304;625.3395918;69.48217687;116.5507483;248.7910204;248.7910204;2331
305;618.6155102;94.13714286;136.7229932;333.9627211;333.9627211;2332
306;632.0636735;116.5507483;152.412517;333.514449;416.8930612;2333
307;654.4772789;136.7229932;159.1365986;399.8587211;499.8234014;2334
308;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2335
309;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2336
310;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2337
311;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2338
312;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2339
313;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2340
314;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2341
315;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2342
316;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2343
317;1149.817959;197.2397279;73.96489796;790.752;988.44;2344
318;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2345
319;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2346
320;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2347
321;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2348
322;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2349
323;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2350
324;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2351
325;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2352
326;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2353
327;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2354
328;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2355
329;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2356
330;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2357
331;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2358
332;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2359
333;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2360
334;1210.334694;156.8952381;29.13768707;932.4059864;1165.507483;2361
335;0;0;0;0;0;2362
336;0;0;0;0;0;2363
337;23.25411565;0;0.280170068;0.560340136;0.560340136;2364
338;23.25411565;0;0.280170068;0.560340136;0.560340136;2365
339;46.50823129;0;0.560340136;1.681020408;1.681020408;2366
340;46.50823129;0;0.560340136;2.80170068;2.80170068;2367
341;46.50823129;0;0.560340136;4.482721088;4.482721088;2368
342;356.3763265;4.482721088;8.965442177;22.41360544;22.41360544;2369
343;508.7888435;11.20680272;26.89632653;51.55129252;51.55129252;2370
344;593.9605442;26.89632653;58.27537415;103.102585;103.102585;2371
345;620.8568707;47.06857143;87.41306122;170.3434014;170.3434014;2372
346;625.3395918;69.48217687;116.5507483;248.7910204;248.7910204;2373
347;618.6155102;94.13714286;136.7229932;333.9627211;333.9627211;2374
348;632.0636735;116.5507483;152.412517;333.514449;416.8930612;2375
349;654.4772789;136.7229932;159.1365986;399.8587211;499.8234014;2376
350;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2377
351;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2378
352;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2379
353;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2380
354;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2381
355;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2382
356;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2383
357;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2384
358;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2385
359;1149.817959;197.2397279;73.96489796;790.752;988.44;2386
360;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2387
361;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2388
362;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2389
363;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2390
364;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2391
365;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2392
366;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2393
367;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2394
368;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2395
369;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2396
370;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2397
371;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2398
372;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2399
373;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2400
374;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2401
375;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2402
376;1210.334694;156.8952381;29.13768707;932.4059864;1165.507483;2403
377;0;0;0;0;0;2404
378;0;0;0;0;0;2405
379;23.25411565;0;0.280170068;0.560340136;0.560340136;2406
380;23.25411565;0;0.280170068;0.560340136;0.560340136;2407
381;46.50823129;0;0.560340136;1.681020408;1.681020408;2408
382;46.50823129;0;0.560340136;2.80170068;2.80170068;2409
383;46.50823129;0;0.560340136;4.482721088;4.482721088;2410
384;356.3763265;4.482721088;8.965442177;22.41360544;22.41360544;2411
385;508.7888435;11.20680272;26.89632653;51.55129252;51.55129252;2412
386;593.9605442;26.89632653;58.27537415;103.102585;103.102585;2413
387;620.8568707;47.06857143;87.41306122;170.3434014;170.3434014;2414
388;625.3395918;69.48217687;116.5507483;248.7910204;248.7910204;2415
389;618.6155102;94.13714286;136.7229932;333.9627211;333.9627211;2416
390;632.0636735;116.5507483;152.412517;333.514449;416.8930612;2417
391;654.4772789;136.7229932;159.1365986;399.8587211;499.8234014;2418
392;697.0631293;154.6538776;156.8952381;462.6168163;578.2710204;2419
393;750.8557823;168.1020408;154.6538776;519.9956463;649.9945578;2420
394;802.4070748;181.5502041;143.4470748;570.2021224;712.7526531;2421
395;862.9238095;188.2742857;132.2402721;615.0293333;768.7866667;2422
396;918.9578231;192.7570068;123.2748299;654.4772789;818.0965986;2423
397;983.9572789;197.2397279;112.0680272;690.3390476;862.9238095;2424
398;1033.267211;199.4810884;100.8612245;720.821551;901.0269388;2425
399;1075.853061;199.4810884;94.13714286;747.7178776;934.6473469;2426
400;1134.128435;201.722449;85.17170068;771.0280272;963.785034;2427
401;1149.817959;197.2397279;73.96489796;790.752;988.44;2428
402;1176.714286;192.7570068;71.72353741;808.6828844;1010.853605;2429
403;1217.058776;194.9983673;64.99945578;823.0275918;1028.78449;2430
404;1237.23102;192.7570068;60.51673469;837.3722993;1046.715374;2431
405;1252.920544;188.2742857;56.03401361;849.9239184;1062.404898;2432
406;1246.196463;183.7915646;53.79265306;862.4755374;1078.094422;2433
407;1250.679184;181.5502041;47.06857143;871.4409796;1089.301224;2434
408;1252.920544;179.3088435;44.82721088;880.4064218;1100.508027;2435
409;1255.161905;177.067483;42.58585034;887.5787755;1109.473469;2436
410;1273.092789;174.8261224;40.3444898;894.7511293;1118.438912;2437
411;1261.885986;172.5847619;38.10312925;901.923483;1127.404354;2438
412;1268.610068;170.3434014;38.10312925;907.3027483;1134.128435;2439
413;1241.713741;165.8606803;33.62040816;912.6820136;1140.852517;2440
414;1201.369252;161.3779592;31.37904762;916.2681905;1145.335238;2441
415;1208.093333;159.1365986;33.62040816;921.6474558;1152.05932;2442
416;1212.576054;159.1365986;29.13768707;925.2336327;1156.542041;2443
417;1199.127891;154.6538776;29.13768707;928.8198095;1161.024762;2444
